id,question,Step 1 Words,Step 2 Words,Step 3 Words,Step 4 Words,Step 5 Words,Step 6 Words,Step 7 Words,Step 8 Words,Step 9 Words
5a8033a1554299485f598588,"Milo is a chocolate and malt powder that is produced by which Swiss transnational food and drink company headquartered in Vevey, Vaud, Switzerland?",7,17,6,,,,,,
5a7f76d355429969796c1a66,The teenage singer showcased in the musical Delightfully Dangerous was a contract player for what company?,7,10,8,9,11,15,,,
5abdbd1e5542993f32c2a03a,Syzygium moorei grows on the soils in the area of the mountain in which range?,14,19,14,20,,,,,
5ab5354755429942dd416027, Shep Meyers served as conductor for the band of a comedian best known for his starring role on what 1970s sitcom?,7,6,9,23,,,,,
5ae4dddf55429908b6326498,In between Erik Van Looy and Jaap Speyer who was married to the German actress Mia Pankau?,9,10,5,12,,,,,
5ae1470155429920d5234379,When was the indoor sports arena opened which is the home arena of the Vancouver Canucks of the National Hockey League team?,8,15,11,12,8,,,,
5a7500d15542993748c8978d,"Hail Mary, is a single by American rapper Tupac Shakur from his final album, the song, released after his 1996 death, features rap verses by which American rapper, that died on November 10, 1996? ",8,15,14,10,,,,,
5a86807e55429960ec39b6b9,Which political party did the director of the official press agency of the People's Republic of China join?,15,9,10,7,19,,,,
5a8ae5aa55429951533613a4,What position did Melvin George Schacher play in the American rock band popular during the 1970s?,7,8,9,19,,,,,
5a88dbb3554299206df2b380,Who did the new assistant coach of The Kolkata Knight Riders play for until the end of the 2014 season?,14,12,20,,,,,,
5ae806a05542993210984042,In which state is the corporate headquarters for the low-cost airline which offers numerous flights out of Punta Gorda Airport?,10,11,13,11,,,,,
5a7a4f9a5542990783324f0b,"Which film director co-directed the 1999 psychological horror ""The Blair Witch Project"" with Eduardo Sánchez, Christophe Gans or Daniel Myrick?",14,14,8,,,,,,
5a881ef455429938390d3ef6,What class of battleship was commanded by U.S. Navy officer Robert C. Peniston?,10,10,7,9,,,,,
5a76cc3a55429966f1a36bf3,who is older Paul Haarhuis or Mary Pierce,8,8,8,5,,,,,
5ab968e255429970cfb8eac4,Name the series of electoral contests that take place within all 50 US states and include the 2016 primary in New York ahead of the 2016 presidential election?,7,11,11,18,,,,,
5a7c72cd55429907fabeef8d,"Who was born first, Hedi El Kholti or Chris Kraus?",9,8,4,9,,,,,
5a7902a555429970f5fffe1b,"What nationality of the person who ""Back to Creationism"" was dedicated to?",9,6,6,6,5,8,,,
5a7b1fec554299042af8f6ee,What was the original name of the brewery which is one of Masan's major local businesses?,10,7,9,,,,,,
5abc31a055429959677d6a35,Which American activist directed Flipped?,7,6,6,,,,,,
5ae6296355429929b0807ae7,Which surf guitarist influenced other guitarists with advances in amplifiers?,15,11,15,18,21,,,,
5a8a5ae755429930ff3c0da9,The Speckled Band is a film adaptation of a story written by which physician-turned-writer?,7,8,7,8,,,,,
5a7fbbd355429969796c1b38,What award was received in 1982 by the professor that supervised Jun Li's Harvard Ph.D?,9,18,20,30,,,,,
5a891107554299669944a497,"The winner of season 21 of ""Dancing with the Stars"" stars with her brother in a web series that has how many episodes?",25,5,5,7,,,,,
5adf612d5542995534e8c7a0,"What was rushed, for the state that Pat McCarran was from, in order to ensure three electoral votes for Abraham Lincoln's reelection?",20,16,30,17,,,,,
5ac4fd3755429924173fb53f,In which conference did Chuck Amato coach in 2002?,9,11,11,16,,,,,
5ac132675542994d76dccdbb,"Which band has had more members, Incubus or Chvrches?",10,13,5,5,,,,,
5a7deb785542995f4f402308,"Which composer has won multiple awards and has been described as the ""John Williams of video game music,"" and did the score for Azurik: Rise of Perathia?",18,11,9,,,,,,
5a807ed1554299485f598626,What king held Aketorpe in 1086?,6,14,7,,,,,,
5ab5f054554299494045f0c0,Are John H. Auer and Richard Curtis both involved in the film industry?,14,14,17,13,,,,,
5ac1344c55429964131be18e,Ruth Martin was a character briefly played by which American actress and comedian?,13,6,10,15,,,,,
5ae397ce5542994393b9e71e,Both Canadian and American Chinese Cuisine were influenced by what particular immigrants?,13,17,15,14,17,,,,
5adcf5d855429947343537d9,In what city did Ken Takakuwa win a gold medal for the 200m IM event at the Asian Games?,17,11,20,,,,,,
5a8272f755429940e5e1a8b1,What is the land area of the city in which The Cathcart is located?,12,11,11,6,11,,,,
5ac5317f5542994611c8b414,The 2011 UTSA Roadrunners football team were coached by the former head coach of what Florida college?,11,12,8,12,,,,,
5ab286205542997061209652,"Which American businesswoman and television personality invested as a ""Shark"" on ABC's ""Shark Tank"" in the deodorant brand, PiperWai?",5,5,5,5,7,16,,,
5a8c6bac554299653c1aa05f,At what elevation would one find the Klondike Sunset Casino?,15,8,16,,,,,,
5abbf8aa554299114383a0c0,Where is the author of This House of Sky: Landscapes of a Western Mind from?,14,9,18,,,,,,
5ac540a95542993e66e82267,What country does Rand Show and Johannesburg have in common?,6,5,10,,,,,,
5adbeef15542994650320c13,Are both Karelian Bear Dog and Labrador Retrievers known for hunting large animals?,9,8,10,,,,,,
5a78c917554299029c4b5e91,"William A. Seiter and Wilfred Lucas, have which occupation in comon?",5,6,6,15,,,,,
5a89dfc15542992e4fca8415,"What was the other film starring Jeff Bridges, that was released in the same year as The Men Who Stare at Goats?",10,14,8,24,,,,,
5adfe594554299025d62a378,Where does the ruined tower house located which is near Creich ?,8,11,15,,,,,,
5ab400df55429976abd1bd25,"The 2nd Maneuver Enhancement Brigade (2nd MEB) was a planned United States Army brigade, which was planned to activate in FY10 at Fort Drum,a U.S. Army military reservation and a census-designated place in Jefferson County, New York, in which country?",9,10,8,12,,,,,
5a84004f5542992ef85e238f,In which year did this Canadian electronic music group formed in 2006 in Toronto by Ethan Kath and Alice Glass release their fourth full-length album?,9,8,6,6,7,,,,
5ae500a855429908b63264d7,Rusty Hamer and Danny Thomas had what profession in common?,5,6,13,,,,,,
5ae406b755429970de88d86f,Standup in Stilettos is presented by which actress who played the role of Meredith Palmer on The Office?,10,8,12,19,,,,,
5ac415a35542997ea680c9f9,What award did Steven Levenson win for his musical?,10,12,10,10,,,,,
5abbcdfc55429931dba1455c,Which recent graduate of Grêmio F.B.P.A. Academy has gone on to become a defensive midfielder for the Brazil national team?,8,11,15,17,,,,,
5a90472855429933b8a204c9,Thunderball was for the film that starred which British Secret Service character?,7,6,10,9,,,,,
5ae737785542991e8301cbe9,"Sonia Petrovna, is a French dancer and actress (film, television and theatre), her most famous early acting roles were as who, in ""Ludwig"" alongside leading actors Helmut Berger?",12,12,8,14,,,,,
5ab416ec5542996a3a969f2a,Which American Republican politician began their political career first: Michael Clifton Burgess or Richard Keith Armey?,9,9,5,9,,,,,
5ab9b5a65542996be202058f,The Human Voice was writeen by a an born in what year?,9,6,9,10,6,,,,
5a7ad8fd5542992d025e6709,What park does Ocean Parkway traverse that overlooks the Fire Island inlet?,16,11,18,14,,,,,
5a8d0d6f5542994ba4e3dbb9,"Which is a live-action documentary, All in This Tea or One Big Hapa Family?",8,8,9,,,,,,
5a745aae55429974ef308be5,What former White House intern is known for her relationship with president Bill Clinton? ,10,12,20,10,,,,,
5ac1f5b55542991316484bd4,Who owns the media company that described Kim Swift as one of the most recognized women in the industry?,10,15,7,,,,,,
5ababf2955429939ce03dd52,When were the band that released the song Charlemagne formed ?,5,10,4,9,,,,,
5a8c58715542995e66a475cc,"What monarch of three kingdoms on England, Scotland and Ireland, had his portraits painted by Flemish Baroque artist Anthony van Dyck?",14,19,20,,,,,,
5ae1292055429920d52342d9,"What is the birthdate of this Canadian-Hong Kong actress and singer, who starred in Treasure Inn?",8,6,7,,,,,,
5a77a7415542992a6e59df5e,"Marg Ralston, the Australian sports journalist, is currently Ministerial Adviser to which Australian Labor Party politician? ",13,8,17,,,,,,
5a8f0a305542995085b374e4,"What nationality was George Brent, actor who starred with Bette Davis in the 1939 film Dark Victory? ",9,12,16,20,,,,,
5ac00b0c5542997d642959ac,Are either Australian Terrier or Schipperke breeds of cat?,6,5,7,9,,,,,
5ab5a530554299488d4d9a0f,Are Jessica Jung and Jizzy Pearl both involved in music?,11,11,25,24,,,,,
5a7caf1455429935c91b529d,What kind of operation was proposed and set up by the Venezuelan President who served as the President of Venezuela from 1999 to 2013?,12,14,13,13,17,,,,
5ade4eee5542997c77adede9,"The ""Deepwater Horizon"" oil spill for which Peter V. Neffenger was the Deputy Nation Incident Commander, killed how many people in total?",8,9,6,,,,,,
5ae2bf6e5542992decbdcd91,"When was the American baseball infielder, manager, and coach died who was hired by Emil Fuchs to replace him?",15,8,19,,,,,,
5a89dd95554299669944a5e5,Star Wars: The Clone Wars – Lightsaber Duels features which actress and fashion designer in a voice acting role?,16,20,13,16,,,,,
5a90b82455429933b8a205b6,"Who is the father of the Australian-born British actress, comedian and singer who starred in The Spider's Web?",16,11,10,11,,,,,
5ae631485542992ae0d16271,"Pearls Before Swine is an American comic strip written and illustrated by who, it chronicles the daily lives of five anthropomorphic animals, one being a Zebra?",7,9,13,13,16,,,,
5abef7405542993fe9a41db8,Are both Curacao Punch and the Breakfast martini from Harry Johnson's New and Improved Bartender's Manual?,16,12,10,18,,,,,
5a7401695542993a88ae2ee9,What was named by the person who made detailed maps of Newfoundland?,7,6,11,13,,,,,
5ac549a75542994611c8b496,Are both Lars Frederiksen and Joey Belladonna musicians,5,5,8,,,,,,
5ae71816554299572ea546d1,"What is the population of the county that contains an unincorporated community whose population as of 2010 was 1,544?",8,13,5,8,,,,,
5adc3725554299438c868d77,What is Al Clark connection to Chopper?,7,11,10,,,,,,
5ae115ff55429901ffe4ad6a,What symphonic suite and composed by Nikolai Rimsky-Korsakov's 1888 piece?,7,5,13,,,,,,
5ab816805542990e739ec814,"who has worked on more projects, Mike Valerio or Jean Epstein?",7,7,5,8,,,,,
5aba81a955429955dce3ee65,"Ayers rock, situated in the Burrowa-Pine Mountain National Park in Australia, is also called?",6,8,15,,,,,,
5a849d015542991dd0999d44,Who founded the organization that publishes the American Renaissance?,16,10,14,23,,,,,
5abe682655429933744ab837,What country are novelists Jane Smiley and Melinda Haynes from?,9,9,8,14,,,,,
5a7126ea5542994082a3e5dd,"Which Italian restaurant was founded first, Valentino's or Regina Pizzeria?",5,6,5,5,,,,,
5adf36d65542992d7e9f92d2,"Which band released ""Frankie's Teardrop"" on Red Star Records? ",6,6,9,10,,,,,
5a808f2a5542996402f6a556,"What subsidiary of an American automaker, energy storage company, and solar panel manufacturer based in Palo Alto, California, leased  a photovoltaic  cell factory that owned by the state of New York, was built on a remediated brownfield site from a former steel mill ?",5,6,6,7,7,16,9,16,
5ae60db5554299546bf83042,What award did the American physicist who edited Physikalische Zeitschrift collect ,10,8,13,,,,,,
5abebdf45542997719eab5ad,Which tennis player won the French Open Adriano Panatta or Cyril Suk?,6,7,,,,,,,
5a89d710554299669944a5c0,"What elements were discovered by an English chemist and physicist who has a alcium inosilicate mineral that may contain small amounts of iron, magnesium, and manganese substituting for calcium named after him?",8,10,17,5,10,,,,
5a760b235542992db947371a,Which musician has ties to both Keef Hartley and Ringo Starr?,7,10,14,12,,,,,
5ae11b7f55429901ffe4ad92," William Oliver ""Bill"" Studeman is a retired Admiral of the United States Navy and former Deputy Director of the United States' Central Intelligence Agency, serving under R. James Woolsey Jr., who also served as undersecretary of which of the Armed Forces?",13,16,20,13,,,,,
5a7a873f55429927d897beb7,What American industrial rock group formed in 1993 features lead guitarist Oumi Kapila?,10,16,10,10,16,,,,
5ab2a4d1554299295394678c,Who created the Peerage in which most of Hawthornthwaite Fell is located on?,10,10,10,8,,,,,
5a90b52855429933b8a20598,What actor in The Lego Ninjago Movie stars on Portlandia?,12,8,9,10,,,,,
5ae138ac55429920d523432b,What were the occupations of both Billy Chapin and Charles Laughton?,5,5,9,,,,,,
5ab6a09f55429953192ad33f,Adenium and Witch-hazel are both what kind of plant?,5,4,8,8,,,,,
5ab8ddfb55429919ba4e236e,Which of the teams that Az-Zahir Ali Hakim played for played all of their home games at the same venue?,10,9,15,23,,,,,
5abe9cc95542994516f453dc,"Abel Laudonio challenged Nicolino Locche in a boxing match but lost, where is Nicolino Locche from?",6,6,7,7,,,,,
5ae33a0f5542992f92d82249,"The 2016 Georgia Bulldogs football team played their home games at which 92,746-seat stadium?",6,7,9,7,7,,,,
5a77c01c55429967ab105261,Wendell Tucker was traded to the cowboys for what player from the University of Oklahoma?,10,8,16,,,,,,
5ae621365542992ae0d16235,"Beasts of Balance, is a dexterity tabletop game which is played alongside a companion app for iOS and Android, originally titled ""Fabulous Beasts"", the game had to be renamed following a trademark dispute with Warner Bros. over their Fantastic Beasts and Where to Find Them, film, released in which year?",8,10,17,9,,,,,
5a84762a554299123d8c225f,Muffie Cabot was the social secretary to an American film actress who was the wife of which president of the United States?,22,7,10,15,,,,,
5a8e1615554299068b959e57,"Crown for Christmas stars which English actor, best known for his roles as Adam Carter in the BBC One spy drama series ""Spooks""?",6,12,10,10,,,,,
